,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3771,2023,SE,FT,Research Engineer,203000,USD,203000,US,0,US,M
3772,2023,SE,FT,Research Engineer,133000,USD,133000,US,0,US,M
3773,2023,EN,FT,Research Scientist,220000,USD,220000,US,50,US,L
3775,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
3776,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
3777,2023,SE,FT,Analytics Engineer,289800,USD,289800,US,0,US,M
3778,2023,SE,FT,Analytics Engineer,214000,USD,214000,US,0,US,M
3779,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M
3780,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M
3781,2023,SE,FT,Machine Learning Engineer,283200,USD,283200,US,100,US,M
3782,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M
3783,2023,SE,FT,Analytics Engineer,289800,USD,289800,US,0,US,M
3784,2023,SE,FT,Analytics Engineer,214200,USD,214200,US,0,US,M
3785,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
3786,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
3787,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
3788,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
3789,2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
3790,2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
3791,2023,SE,FT,Data Engineer,161800,USD,161800,US,100,US,M
3792,2023,SE,FT,Data Engineer,141600,USD,141600,US,100,US,M
3793,2023,SE,FT,Machine Learning Engineer,342300,USD,342300,US,0,US,L
3794,2023,SE,FT,Machine Learning Engineer,176100,USD,176100,US,0,US,L
3795,2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
3796,2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
3797,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
3798,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
3799,2023,SE,FT,Data Scientist,138784,USD,138784,US,100,US,M
3800,2023,SE,FT,Data Scientist,83270,USD,83270,US,100,US,M
3801,2023,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
3802,2023,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
3803,2023,SE,FT,Data Analyst,204500,USD,204500,US,0,US,M
3804,2023,SE,FT,Data Analyst,138900,USD,138900,US,0,US,M
3805,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M
3806,2023,SE,FT,Machine Learning Engineer,212200,USD,212200,US,100,US,M
3807,2023,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M
3808,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
3809,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
3810,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
3811,2023,SE,FT,Analytics Engineer,230000,USD,230000,US,0,US,M
3812,2023,SE,FT,Analytics Engineer,143200,USD,143200,US,0,US,M
3813,2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
3814,2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
3815,2023,MI,FT,Business Data Analyst,105000,USD,105000,US,50,US,L
3819,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
3820,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
3821,2023,SE,FT,Data Analyst,168400,USD,168400,US,0,US,M
3822,2023,SE,FT,Data Analyst,105200,USD,105200,US,0,US,M
3823,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L
3824,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L
3825,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M
3826,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
3827,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
3828,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
3829,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
3830,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,100,US,M
3831,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
3832,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
3833,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
3834,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
3837,2023,SE,FT,Data Engineer,241000,USD,241000,US,0,US,M
3838,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
3839,2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
3840,2023,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
3843,2020,EX,FT,Staff Data Analyst,15000,USD,15000,NG,0,CA,M
3846,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
3847,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
3848,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
3849,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
3850,2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M
3851,2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
3852,2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M
3853,2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M
3854,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
3855,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
3856,2023,MI,FT,Research Engineer,230000,USD,230000,US,0,US,M
3857,2023,MI,FT,Research Engineer,200000,USD,200000,US,0,US,M
3858,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
3859,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
3860,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M
3861,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
3863,2023,EX,FT,Data Engineer,220000,USD,220000,US,0,US,M
3864,2023,EX,FT,Data Engineer,205000,USD,205000,US,0,US,M
3865,2023,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M
3866,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
3867,2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
3868,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
3869,2023,SE,FT,Computer Vision Engineer,215000,USD,215000,US,0,US,M
3870,2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,0,US,M
3871,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
3872,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
3873,2023,SE,FT,Data Scientist,224000,USD,224000,CA,0,CA,M
3874,2023,SE,FT,Data Scientist,176000,USD,176000,CA,0,CA,M
3875,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
3876,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
3880,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
3881,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
3882,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
3883,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
3884,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
3885,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
3886,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
3887,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
3888,2023,EX,FT,Head of Data,329500,USD,329500,US,0,US,M
3889,2023,EX,FT,Head of Data,269600,USD,269600,US,0,US,M
3890,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M
3891,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M
3892,2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M
3893,2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M
3894,2023,MI,FT,AI Developer,200000,USD,200000,US,100,US,M
3895,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
3896,2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
3897,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
3898,2023,EX,FT,Data Engineer,115000,USD,115000,US,0,US,M
3899,2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
3900,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
3901,2023,SE,FT,Data Scientist,239000,USD,239000,US,0,US,L
3902,2023,SE,FT,Data Scientist,122900,USD,122900,US,0,US,L
3903,2023,SE,FT,Data Scientist,237000,USD,237000,US,0,US,M
3904,2023,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M
3905,2023,SE,FT,Data Science Manager,191765,USD,191765,US,0,US,M
3906,2023,SE,FT,Data Science Manager,134236,USD,134236,US,0,US,M
3907,2023,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M
3908,2023,SE,FT,Analytics Engineer,112000,USD,112000,US,100,US,M
3910,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
3911,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
3912,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
3913,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
3914,2023,SE,FT,Research Engineer,293000,USD,293000,US,0,US,M
3915,2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M
3916,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
3917,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
3918,2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M
3919,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
3920,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
3921,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
3922,2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M
3923,2023,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M
3926,2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
3927,2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L
3928,2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,M
3929,2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,M
3930,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M
3931,2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,M
3932,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
3933,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
3934,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
3935,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M
3936,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
3937,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
3938,2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M
3939,2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M
3940,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M
3941,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
3942,2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M
3943,2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M
3944,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
3945,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
3946,2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M
3947,2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M
3948,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
3949,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
3950,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
3951,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
3952,2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M
3953,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
3954,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
3955,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
3956,2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M
3957,2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M
3958,2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M
3959,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
3960,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M
3961,2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M
3962,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
3963,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
3964,2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M
3965,2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M
3966,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
3967,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
3968,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M
3969,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
3970,2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M
3971,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M
3972,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
3973,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M
3974,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
3975,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
3976,2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M
3977,2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M
3978,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
3979,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
3980,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M
3981,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M
3983,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S
3985,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M
3986,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M
3988,2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M
3989,2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M
3990,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
3991,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
3992,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
3993,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
3994,2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M
3995,2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M
3996,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M
3997,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M
3998,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M
3999,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M
4000,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
4001,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
4002,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M
4003,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M
4004,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M
4005,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
4006,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M
4007,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M
4008,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L
4009,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L
4010,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M
4011,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M
4012,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M
4013,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M
4014,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
4015,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
4016,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M
4017,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M
4018,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M
4019,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M
4021,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
4022,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
4023,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
4024,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
4025,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
4026,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M
4029,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
4030,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M
4031,2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M
4032,2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M
4033,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
4034,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
4035,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M
4036,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
4037,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M
4038,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M
4039,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
4040,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
4041,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M
4042,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M
4043,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
4044,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
4045,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M
4046,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M
4047,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M
4048,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M
4049,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
4050,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
4051,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L
4052,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M
4055,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
4056,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
4057,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
4058,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
4059,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
4060,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M
4061,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M
4062,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M
4063,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
4064,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M
4065,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M
4066,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M
4067,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M
4068,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M
4069,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M
4070,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
4071,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M
4072,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M
4073,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M
4074,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M
4075,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
4076,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
4077,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
4078,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
4079,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M
4080,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M
4081,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
4082,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
4083,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
4084,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
4085,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M
4086,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M
4087,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
4088,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
4089,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M
4090,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M
4091,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
4092,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
4093,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M
4094,2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M
4095,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
4096,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
4097,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M
4098,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M
4099,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
4100,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
4101,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
4102,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
4103,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M
4104,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M
4105,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M
4106,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
4107,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M
4108,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M
4109,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M
4110,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M
4111,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M
4112,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M
4115,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
4116,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
4117,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M
4118,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M
4119,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
4120,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
4121,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M
4122,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M
4123,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
4124,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
4125,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M
4126,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M
4127,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
4128,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
4129,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
4130,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
4132,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M
4133,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M
4134,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
4135,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
4136,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M
4137,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M
4138,2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M
4139,2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M
4140,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M
4141,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M
4142,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
4143,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
4144,2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M
4145,2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M
4146,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
4147,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
4148,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M
4149,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M
4150,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
4151,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
4153,2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M
4154,2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M
4155,2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M
4156,2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M
4157,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M
4158,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M
4159,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
4160,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
4161,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
4162,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
4163,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
4164,2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M
4165,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
4166,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
4167,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
4168,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
4169,2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M
4170,2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M
4171,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
4172,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
4173,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
4174,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
4175,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M
4176,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M
4177,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
4178,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M
4179,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
